date,open,high,low,close,volume,signal,ma_20,diff,distance,yearly_high,yearly_low,top_5
2019-04-18,4957.616333007815,5274.7670898438,5274.7670898438,5274.7670898438,14530488320.000002,0,4142.8356933594005,3216.6271972656,317.1507568359848,5274.7670898438,7359.462890625,0
2019-04-19,5016.441235351565,5280.3544921875,5280.3544921875,5280.3544921875,15343841280.0,0,4142.8356933594005,3216.6271972656,263.9132568359346,5280.3544921875,7359.462890625,0
2019-04-20,5076.649584960945,5307.6889648438,5307.6889648438,5307.6889648438,16257797120.0,0,4142.8356933594005,3216.6271972656,231.03937988285543,5307.6889648438,7359.462890625,0
2019-04-21,5134.89174804688,5311.1650390625,5311.1650390625,5311.1650390625,14990889983.999998,0,4142.8356933594005,3216.6271972656,176.2732910156201,5311.1650390625,7359.462890625,0
2019-04-22,5160.82700195313,5380.935546875,5380.935546875,5380.935546875,16383813632.0,0,4142.8356933594005,3216.6271972656,220.1085449218699,5380.935546875,7359.462890625,0
2019-04-23,5190.93168945313,5557.92578125,5557.92578125,5557.92578125,17199396864.0,0,4142.8356933594005,3216.6271972656,366.9940917968697,5557.92578125,7359.462890625,0
2019-04-24,5218.5856933593805,5452.1015625,5452.1015625,5452.1015625,19400648704.0,0,4142.8356933594005,3216.6271972656,233.51586914061954,5452.1015625,7359.462890625,0
2019-04-25,5227.992309570315,5203.0883789062,5203.0883789062,5203.0883789062,20538511360.0,0,4142.8356933594005,3216.6271972656,-24.90393066411525,5203.0883789062,7359.462890625,0
2019-04-26,5240.691210937505,5295.8471679688,5295.8471679688,5295.8471679688,19329533952.0,0,4142.8356933594005,3216.6271972656,55.15595703129475,5295.8471679688,7359.462890625,0
2019-04-27,5244.691210937505,5256.9780273438,5256.9780273438,5256.9780273438,19632025600.0,0,4142.8356933594005,3216.6271972656,12.286816406294747,5256.9780273438,7359.462890625,0
2019-04-28,5244.236621093755,5257.8032226562,5257.8032226562,5257.8032226562,14876252160.0,0,4142.8356933594005,3216.6271972656,13.566601562444703,5257.8032226562,7359.462890625,0
2019-04-29,5245.615600585939,5199.7548828125,5199.7548828125,5199.7548828125,15573085184.0,0,4142.8356933594005,3216.6271972656,-45.86071777343932,5199.7548828125,7359.462890625,0
2019-04-30,5244.810522460941,5292.8041992188,5292.8041992188,5292.8041992188,15442022400.0,0,4142.8356933594005,3216.6271972656,47.99367675785925,5292.8041992188,7359.462890625,0
2019-05-01,5260.150219726565,5354.5869140625,5354.5869140625,5354.5869140625,16794865664.0,0,4142.8356933594005,3216.6271972656,94.43669433593459,5354.5869140625,7359.462890625,0
2019-05-02,5278.562280273445,5450.7065429688,5450.7065429688,5450.7065429688,14566414336.0,0,4142.8356933594005,3216.6271972656,172.14426269535488,5450.7065429688,7359.462890625,0
2019-05-03,5311.487573242195,5731.4931640625,5731.4931640625,5731.4931640625,16512618496.0,0,4142.8356933594005,3216.6271972656,420.00559082030486,5731.4931640625,7359.462890625,0
2019-05-04,5344.219018554695,5803.943359375,5803.943359375,5803.943359375,20006287360.0,0,4142.8356933594005,3216.6271972656,459.72434082030486,5803.943359375,7359.462890625,0
2019-05-05,5379.691162109384,5749.3237304688,5749.3237304688,5749.3237304688,19242842112.0,0,4142.8356933594005,3216.6271972656,369.6325683594159,5749.3237304688,7359.462890625,0
2019-05-06,5404.799121093765,5715.7573242188,5715.7573242188,5715.7573242188,16184056832.0,0,4142.8356933594005,3216.6271972656,310.95820312503474,5715.7573242188,7359.462890625,0
2019-05-07,5435.90395507814,5841.0537109375,5841.0537109375,5841.0537109375,16811224064.0,0,4142.8356933594005,3216.6271972656,405.1497558593601,5841.0537109375,7359.462890625,0
2019-05-08,5470.058447265639,5957.8569335938,5957.8569335938,5957.8569335938,19408267264.0,0,4142.8356933594005,3216.6271972656,487.79848632816083,5957.8569335938,7359.462890625,0
2019-05-09,5514.454174804705,6168.2690429688,6168.2690429688,6168.2690429688,16672412672.0,0,4142.8356933594005,3216.6271972656,653.8148681640951,6168.2690429688,7359.462890625,0
2019-05-10,5567.581420898455,6370.2338867188,6370.2338867188,6370.2338867188,18401396736.0,0,4142.8356933594005,3216.6271972656,802.6524658203452,6370.2338867188,7359.462890625,0
2019-05-11,5664.93623046877,7258.2612304688,7258.2612304688,7258.2612304688,20801839104.0,0,4142.8356933594005,3216.6271972656,1593.3250000000298,7258.2612304688,7359.462890625,0
2019-05-12,5743.57702636721,6953.7514648438,6953.7514648438,6953.7514648438,32480038912.0,0,4041.6340332032,3216.6271972656,1210.1744384765898,6953.7514648438,7258.2612304688,0
2019-05-13,5855.979809570335,7805.9814453125,7805.9814453125,7805.9814453125,31545333760.0,0,4589.3542480469005,3216.6271972656,1950.0016357421646,7805.9814453125,7805.9814453125,0
2019-05-14,5982.87751464846,7990.0556640625,7990.0556640625,7990.0556640625,32078034944.0,0,4773.4284667969005,3216.6271972656,2007.1781494140396,7990.0556640625,7990.0556640625,0
2019-05-15,6132.33422851565,8192.22265625,8192.22265625,8192.22265625,35426123776.0,0,4975.5954589844005,3216.6271972656,2059.8884277343504,8192.22265625,8192.22265625,0
2019-05-16,6261.337524414085,7875.9130859375,7875.9130859375,7875.9130859375,30893707264.0,0,4975.5954589844005,3216.6271972656,1614.5755615234148,7875.9130859375,8192.22265625,0
2019-05-17,6365.657202148455,7343.3715820312,7343.3715820312,7343.3715820312,35026948096.0,0,4975.5954589844005,3216.6271972656,977.7143798827447,7343.3715820312,8192.22265625,0
2019-05-18,6467.79980468752,7300.6552734375,7300.6552734375,7300.6552734375,33030146048.0,0,4975.5954589844005,3216.6271972656,832.85546874998,7300.6552734375,8192.22265625,0
2019-05-19,6616.248583984396,8168.73046875,8168.73046875,8168.73046875,22478772224.0,0,4975.5954589844005,3216.6271972656,1552.4818847656043,8168.73046875,8192.22265625,0
2019-05-20,6750.450952148455,7976.8515625,7976.8515625,7976.8515625,30747684864.0,0,4975.5954589844005,3216.6271972656,1226.4006103515449,7976.8515625,8192.22265625,0
2019-05-21,6880.63989257814,7958.3657226562,7958.3657226562,7958.3657226562,28621475840.0,0,4975.5954589844005,3216.6271972656,1077.7258300780604,7958.3657226562,8192.22265625,0
2019-05-22,6991.394409179699,7665.796875,7665.796875,7665.796875,25314342912.0,0,4975.5954589844005,3216.6271972656,674.4024658203007,7665.796875,8192.22265625,0
2019-05-23,7097.910400390634,7861.8129882812,7861.8129882812,7861.8129882812,24589881344.0,0,4975.5954589844005,3216.6271972656,763.9025878905659,7861.8129882812,8192.22265625,0
2019-05-24,7206.575488281259,7977.2451171875,7977.2451171875,7977.2451171875,25345060864.0,0,4975.5954589844005,3216.6271972656,770.6696289062411,7977.2451171875,8192.22265625,0
2019-05-25,7320.990673828131,8037.6274414062,8037.6274414062,8037.6274414062,27368458240.0,0,4975.5954589844005,3216.6271972656,716.6367675780693,8037.6274414062,8192.22265625,0
2019-05-26,7466.756860351566,8631.0810546875,8631.0810546875,8631.0810546875,23978334208.0,0,5414.4538574219005,3216.6271972656,1164.3241943359344,8631.0810546875,8631.0810546875,0
2019-05-27,7615.505883789066,8816.0341796875,8816.0341796875,8816.0341796875,29224396800.0,0,5599.4069824219005,3216.6271972656,1200.5282958984344,8816.0341796875,8816.0341796875,0
2019-05-28,7753.961962890625,8726.978515625,8726.978515625,8726.978515625,33136840704.0,0,5599.4069824219005,3216.6271972656,973.0165527343752,8726.978515625,8816.0341796875,0
2019-05-29,7878.082397460936,8650.677734375,8650.677734375,8650.677734375,27335991296.000004,0,5599.4069824219005,3216.6271972656,772.5953369140643,8650.677734375,8816.0341796875,0
2019-05-30,7975.115234374995,8310.890625,8310.890625,8310.890625,28214892544.0,0,5599.4069824219005,3216.6271972656,335.77539062500455,8310.890625,8816.0341796875,0
2019-05-31,8040.984497070305,8575.646484375,8575.646484375,8575.646484375,33295241216.0,0,5599.4069824219005,3216.6271972656,534.6619873046948,8575.646484375,8816.0341796875,0
2019-06-01,8121.010009765615,8554.26171875,8554.26171875,8554.26171875,30329344000.0,0,5599.4069824219005,3216.6271972656,433.251708984385,8554.26171875,8816.0341796875,0
2019-06-02,8167.89619140624,8743.705078125,8743.705078125,8743.705078125,26683797504.0,0,5599.4069824219005,3216.6271972656,575.8088867187598,8743.705078125,8816.0341796875,0
2019-06-03,8177.075048828115,8173.6328125,8173.6328125,8173.6328125,25133975552.0,0,5599.4069824219005,3216.6271972656,-3.4422363281146318,8173.6328125,8816.0341796875,0
2019-06-04,8151.645727539055,7683.6362304688,7683.6362304688,7683.6362304688,24486742016.0,0,5599.4069824219005,3216.6271972656,-468.00949707025484,7683.6362304688,8816.0341796875,0
2019-06-05,8148.472509765619,7812.4487304688,7812.4487304688,7812.4487304688,25442101248.0,0,5599.4069824219005,3216.6271972656,-336.02377929681916,7812.4487304688,8816.0341796875,0
2019-06-06,8172.360131835934,7821.1240234375,7821.1240234375,7821.1240234375,24641673216.0,0,5599.4069824219005,3216.6271972656,-351.2361083984342,7821.1240234375,8816.0341796875,0
2019-06-07,8209.132788085935,8036.1083984375,8036.1083984375,8036.1083984375,24560046080.0,0,5599.4069824219005,3216.6271972656,-173.02438964843532,8036.1083984375,8816.0341796875,0
2019-06-08,8197.823217773435,7942.5390625,7942.5390625,7942.5390625,23629264896.000004,0,5599.4069824219005,3216.6271972656,-255.28415527343532,7942.5390625,8816.0341796875,0
2019-06-09,8182.382128906244,7668.0297851562,7668.0297851562,7668.0297851562,19829876736.0,0,5599.4069824219005,3216.6271972656,-514.3523437500444,7668.0297851562,8816.0341796875,0
2019-06-10,8184.600341796875,8002.7299804688,8002.7299804688,8002.7299804688,20152037376.0,0,5599.4069824219005,3216.6271972656,-181.87036132807498,8002.7299804688,8816.0341796875,0
2019-06-11,8196.20927734375,7897.9755859375,7897.9755859375,7897.9755859375,21741588480.0,0,5599.4069824219005,3216.6271972656,-298.2336914062507,7897.9755859375,8816.0341796875,0
2019-06-12,8210.37158203125,8145.0590820312,8145.0590820312,8145.0590820312,21017247744.0,0,5599.4069824219005,3216.6271972656,-65.31250000005002,8145.0590820312,8816.0341796875,0
2019-06-13,8222.890625,8227.6259765625,8227.6259765625,8227.6259765625,22181533696.0,0,5599.4069824219005,3216.6271972656,4.7353515625,8227.6259765625,8816.0341796875,0
2019-06-14,8254.584545898439,8671.505859375,8671.505859375,8671.505859375,22919389184.0,0,5599.4069824219005,3216.6271972656,416.9213134765614,8671.505859375,8816.0341796875,0
2019-06-15,8263.960961914065,8818.609375,8818.609375,8818.609375,23291543552.0,0,5601.9821777344005,3216.6271972656,554.6484130859353,8818.609375,8818.609375,0
2019-06-16,8272.097875976564,8978.7724609375,8978.7724609375,8978.7724609375,21892878336.0,0,5762.1452636719005,3216.6271972656,706.674584960936,8978.7724609375,8978.7724609375,0
2019-06-17,8301.39235839844,9312.8681640625,9312.8681640625,9312.8681640625,27305637888.000004,0,6096.2409667969005,3216.6271972656,1011.4758056640603,9312.8681640625,9312.8681640625,0
2019-06-18,8323.559545898439,9094.021484375,9094.021484375,9094.021484375,27464355840.0,0,6096.2409667969005,3216.6271972656,770.461938476561,9094.021484375,9312.8681640625,0
2019-06-19,8372.311450195313,9285.9287109375,9285.9287109375,9285.9287109375,25029523456.0,0,6096.2409667969005,3216.6271972656,913.6172607421868,9285.9287109375,9312.8681640625,0
2019-06-20,8420.944848632815,9548.314453125,9548.314453125,9548.314453125,22298101760.000004,0,6331.6872558594005,3216.6271972656,1127.3696044921853,9548.314453125,9548.314453125,0
2019-06-21,8499.149731445314,10118.359375,10118.359375,10118.359375,24707057664.0,0,6901.7321777344005,3216.6271972656,1619.2096435546864,10118.359375,10118.359375,0
2019-06-22,8597.210571289064,10704.921875,10704.921875,10704.921875,28580960256.0,0,7488.2946777344005,3216.6271972656,2107.7113037109357,10704.921875,10704.921875,0
2019-06-23,8730.835180664064,10846.125,10846.125,10846.125,40190148608.0,0,7629.4978027344005,3216.6271972656,2115.289819335936,10846.125,10846.125,0
2019-06-24,8898.930908203125,11045.55078125,11045.55078125,11045.55078125,29108428800.0,0,7828.9235839844005,3216.6271972656,2146.619873046875,11045.55078125,11045.55078125,0
2019-06-25,9098.729467773435,11808.419921875,11808.419921875,11808.419921875,27529760768.0,0,8591.7927246094,3216.6271972656,2709.6904541015647,11808.419921875,11808.419921875,0
2019-06-26,9357.479467773435,12996.1240234375,12996.1240234375,12996.1240234375,33544425472.0,0,9779.4968261719,3216.6271972656,3638.6445556640647,12996.1240234375,12996.1240234375,0
2019-06-27,9514.608178710934,11178.6826171875,11178.6826171875,11178.6826171875,56948965376.0,0,9779.4968261719,3216.6271972656,1664.0744384765658,11178.6826171875,12996.1240234375,0
2019-06-28,9735.091088867184,12352.197265625,12352.197265625,12352.197265625,49628524544.0,0,9779.4968261719,3216.6271972656,2617.106176757816,12352.197265625,12996.1240234375,0
2019-06-29,9950.3173828125,11972.5556640625,11972.5556640625,11972.5556640625,44872003584.0,0,9779.4968261719,3216.6271972656,2022.23828125,11972.5556640625,12996.1240234375,0
2019-06-30,10094.58576660156,10888.09765625,10888.09765625,10888.09765625,37724823552.0,0,9779.4968261719,3216.6271972656,793.51188964844,10888.09765625,12996.1240234375,0
2019-07-01,10231.639282226559,10639.0458984375,10639.0458984375,10639.0458984375,34920210432.0,0,9779.4968261719,3216.6271972656,407.40661621094114,10639.0458984375,12996.1240234375,0
2019-07-02,10365.524560546875,10822.7646484375,10822.7646484375,10822.7646484375,37463412736.0,0,9779.4968261719,3216.6271972656,457.24008789062464,10822.7646484375,12996.1240234375,0
2019-07-03,10552.925146484375,11975.6376953125,11975.6376953125,11975.6376953125,39264694272.0,0,9779.4968261719,3216.6271972656,1422.7125488281254,11975.6376953125,12996.1240234375,0
2019-07-04,10680.830126953126,11229.60546875,11229.60546875,11229.60546875,39944515584.00001,0,9779.4968261719,3216.6271972656,548.7753417968743,11229.60546875,12996.1240234375,0
2019-07-05,10789.262109375,10987.2490234375,10987.2490234375,10987.2490234375,32487315456.000004,0,9779.4968261719,3216.6271972656,197.98691406249964,10987.2490234375,12996.1240234375,0
2019-07-06,10904.297314453124,11279.4765625,11279.4765625,11279.4765625,31349147648.0,0,9779.4968261719,3216.6271972656,375.1792480468757,11279.4765625,12996.1240234375,0
2019-07-07,11010.475439453125,11436.4306640625,11436.4306640625,11436.4306640625,28013279232.0,0,9779.4968261719,3216.6271972656,425.95522460937536,11436.4306640625,12996.1240234375,0
2019-07-08,11168.7884765625,12260.2822265625,12260.2822265625,12260.2822265625,25828700160.0,0,9779.4968261719,3216.6271972656,1091.4937499999996,12260.2822265625,12996.1240234375,0
2019-07-09,11331.700390625,12544.1669921875,12544.1669921875,12544.1669921875,30917398528.0,0,9779.4968261719,3216.6271972656,1212.4666015625007,12544.1669921875,12996.1240234375,0
2019-07-10,11462.60458984375,12166.3984375,12166.3984375,12166.3984375,35885342720.0,0,9779.4968261719,3216.6271972656,703.7938476562504,12166.3984375,12996.1240234375,0
2019-07-11,11525.9396484375,11385.060546875,11385.060546875,11385.060546875,42163625984.0,0,9779.4968261719,3216.6271972656,-140.87910156249927,11385.060546875,12996.1240234375,0
2019-07-12,11580.9216796875,11804.5625,11804.5625,11804.5625,37061857280.0,0,9779.4968261719,3216.6271972656,223.64082031249927,11804.5625,12996.1240234375,0
2019-07-13,11609.541015625,11418.51171875,11418.51171875,11418.51171875,30078547968.0,0,9779.4968261719,3216.6271972656,-191.029296875,11418.51171875,12996.1240234375,0
2019-07-14,11571.5365234375,10285.4609375,10285.4609375,10285.4609375,28485046272.0,0,9779.4968261719,3216.6271972656,-1286.0755859375004,10285.4609375,12996.1240234375,1
2019-07-15,11526.682763671875,10911.3447265625,10911.3447265625,10911.3447265625,29857566720.0,0,9779.4968261719,3216.6271972656,-615.3380371093754,10911.3447265625,12996.1240234375,0
2019-07-16,11353.817919921876,9538.8271484375,9538.8271484375,9538.8271484375,37553147904.0,0,9779.4968261719,3216.6271972656,-1814.9907714843757,9538.8271484375,12996.1240234375,1
2019-07-17,11277.74892578125,9657.302734375,9657.302734375,9657.302734375,34409824256.0,0,9779.4968261719,3216.6271972656,-1620.4461914062504,9657.302734375,12996.1240234375,1
2019-07-18,11191.946826171876,10636.1552734375,10636.1552734375,10636.1552734375,33328381952.0,0,9779.4968261719,3216.6271972656,-555.7915527343757,10636.1552734375,12996.1240234375,0
2019-07-19,11120.147314453125,10536.5654296875,10536.5654296875,10536.5654296875,34034952192.000004,0,9779.4968261719,3216.6271972656,-583.5818847656246,10536.5654296875,12996.1240234375,0
2019-07-20,11114.456494140624,10774.28125,10774.28125,10774.28125,28858599424.0,0,9779.4968261719,3216.6271972656,-340.1752441406243,10774.28125,12996.1240234375,0
2019-07-21,11112.877392578124,10607.4638671875,10607.4638671875,10607.4638671875,26163873792.0,0,9779.4968261719,3216.6271972656,-505.4135253906243,10607.4638671875,12996.1240234375,0
2019-07-22,11088.905078125,10343.318359375,10343.318359375,10343.318359375,22814709760.0,0,9779.4968261719,3216.6271972656,-745.5867187500007,10343.318359375,12996.1240234375,0
2019-07-23,10986.942236328125,9936.380859375,9936.380859375,9936.380859375,21903683584.0,-1,9779.4968261719,3216.6271972656,-1050.5613769531246,9936.380859375,12996.1240234375,1
2019-07-24,10915.427294921876,9799.306640625,9799.306640625,9799.306640625,22986553344.0,0,9779.4968261719,3216.6271972656,-1116.1206542968757,9799.306640625,12996.1240234375,1
2019-07-25,10859.976416015625,9878.2314453125,9878.2314453125,9878.2314453125,33861033984.0,0,9779.4968261719,3216.6271972656,-981.7449707031246,9878.2314453125,12996.1240234375,0
2019-07-26,10788.3025390625,9845.9990234375,9845.9990234375,9845.9990234375,21622493184.0,0,9779.4968261719,3216.6271972656,-942.3035156250007,9845.9990234375,12996.1240234375,0
2019-07-27,10688.86494140625,9447.6787109375,9447.6787109375,9447.6787109375,19942172672.0,0,9779.4968261719,3216.6271972656,-1241.1862304687493,9447.6787109375,12996.1240234375,1
2019-07-28,10552.588623046875,9534.755859375,9534.755859375,9534.755859375,21257664512.0,0,9779.4968261719,3216.6271972656,-1017.832763671875,9534.755859375,12996.1240234375,0
2019-07-29,10400.9099609375,9510.59375,9510.59375,9510.59375,18649153536.0,0,9779.4968261719,3216.6271972656,-890.3162109375007,9510.59375,12996.1240234375,0
2019-07-30,10271.0119140625,9568.4375,9568.4375,9568.4375,18424113152.0,0,9779.4968261719,3216.6271972656,-702.5744140624993,9568.4375,12996.1240234375,0
2019-07-31,10204.90869140625,10062.99609375,10062.99609375,10062.99609375,20138692608.0,0,9779.4968261719,3216.6271972656,-141.91259765625,10062.99609375,12996.1240234375,0
2019-08-01,10132.746142578126,10361.3115234375,10361.3115234375,10361.3115234375,22957330431.999996,0,9779.4968261719,3216.6271972656,228.56538085937427,10361.3115234375,12996.1240234375,0
2019-08-02,10088.279150390625,10529.171875,10529.171875,10529.171875,23668035584.0,0,9779.4968261719,3216.6271972656,440.89272460937536,10529.171875,12996.1240234375,0
2019-08-03,10113.56611328125,10791.2001953125,10791.2001953125,10791.2001953125,24128946176.0,0,9779.4968261719,3216.6271972656,677.6340820312507,10791.2001953125,12996.1240234375,0
2019-08-04,10115.578564453124,10951.59375,10951.59375,10951.59375,22296223744.0,0,9779.4968261719,3216.6271972656,836.0151855468757,10951.59375,12996.1240234375,0
2019-08-05,10229.5634765625,11818.525390625,11818.525390625,11818.525390625,23160250368.0,1,9779.4968261719,3216.6271972656,1588.9619140625,11818.525390625,12996.1240234375,0
2019-08-06,10322.20654296875,11510.1640625,11510.1640625,11510.1640625,30944497664.0,0,9779.4968261719,3216.6271972656,1187.95751953125,11510.1640625,12996.1240234375,0
2019-08-07,10388.931640625,11970.6572265625,11970.6572265625,11970.6572265625,31588470784.0,0,9779.4968261719,3216.6271972656,1581.7255859375,11970.6572265625,12996.1240234375,0
2019-08-08,10463.319970703125,12024.33203125,12024.33203125,12024.33203125,30083670016.0,0,9779.4968261719,3216.6271972656,1561.0120605468746,12024.33203125,12996.1240234375,0
2019-08-09,10517.233984375,11852.5615234375,11852.5615234375,11852.5615234375,26678575104.0,0,9779.4968261719,3216.6271972656,1335.3275390625004,11852.5615234375,12996.1240234375,0
2019-08-10,10553.2529296875,11327.8427734375,11327.8427734375,11327.8427734375,26240065536.0,0,9779.4968261719,3216.6271972656,774.58984375,11327.8427734375,12996.1240234375,0
2019-08-11,10613.5869140625,11549.998046875,11549.998046875,11549.998046875,24949094399.999996,0,9779.4968261719,3216.6271972656,936.4111328125,11549.998046875,12996.1240234375,0
2019-08-12,10685.829931640625,11381.2412109375,11381.2412109375,11381.2412109375,23042220032.0,0,9779.4968261719,3216.6271972656,695.4112792968754,11381.2412109375,12996.1240234375,0
2019-08-13,10741.04736328125,10903.6552734375,10903.6552734375,10903.6552734375,19933741056.0,0,9779.4968261719,3216.6271972656,162.60791015625,10903.6552734375,12996.1240234375,0
2019-08-14,10747.9466796875,10016.2177734375,10016.2177734375,10016.2177734375,22886684672.0,0,9779.4968261719,3216.6271972656,-731.7289062500004,10016.2177734375,12996.1240234375,1
2019-08-15,10770.440576171875,10295.876953125,10295.876953125,10295.876953125,26620934144.0,0,9779.4968261719,3216.6271972656,-474.56362304687536,10295.876953125,12996.1240234375,0
2019-08-16,10814.306298828125,10324.9931640625,10324.9931640625,10324.9931640625,31003756544.0,-1,9779.4968261719,3216.6271972656,-489.31313476562536,10324.9931640625,12996.1240234375,0
2019-08-17,10848.779443359375,10224.21875,10224.21875,10224.21875,28168163327.999996,0,9779.4968261719,3216.6271972656,-624.5606933593754,10224.21875,12996.1240234375,0
2019-08-18,10888.743359375,10309.8720703125,10309.8720703125,10309.8720703125,20998246400.0,0,9779.4968261719,3216.6271972656,-578.8712890624993,10309.8720703125,12996.1240234375,0
2019-08-19,10955.120068359374,10895.9716796875,10895.9716796875,10895.9716796875,19708813312.0,0,9779.4968261719,3216.6271972656,-59.14838867187427,10895.9716796875,12996.1240234375,0
2019-08-20,10989.159716796876,10743.7890625,10743.7890625,10743.7890625,22097997824.0,0,9779.4968261719,3216.6271972656,-245.37065429687573,10743.7890625,12996.1240234375,0
2019-08-21,10977.2970703125,10124.05859375,10124.05859375,10124.05859375,19460169728.0,0,9779.0771484375,3217.046875,-853.2384765624993,10124.05859375,12996.1240234375,1
2019-08-22,10957.227978515624,10127.7900390625,10127.7900390625,10127.7900390625,22757337088.0,0,9779.0771484375,3217.046875,-829.4379394531243,10127.7900390625,12996.1240234375,1
2019-08-23,10936.943408203126,10385.5087890625,10385.5087890625,10385.5087890625,20144228352.0,0,9602.109375,3394.0146484375,-551.4346191406257,10385.5087890625,12996.1240234375,0
2019-08-24,10896.61435546875,10145.0126953125,10145.0126953125,10145.0126953125,18313019392.0,0,9602.109375,3394.0146484375,-751.6016601562496,10145.0126953125,12996.1240234375,1
2019-08-25,10810.191162109375,10090.0615234375,10090.0615234375,10090.0615234375,21187547136.0,0,9602.109375,3394.0146484375,-720.129638671875,10090.0615234375,12996.1240234375,0
2019-08-26,10751.428564453125,10334.912109375,10334.912109375,10334.912109375,17899167744.0,0,9602.109375,3394.0146484375,-416.51645507812464,10334.912109375,12996.1240234375,0
2019-08-27,10661.290185546875,10167.8896484375,10167.8896484375,10167.8896484375,23392460800.0,0,9602.109375,3394.0146484375,-493.40053710937536,10167.8896484375,12996.1240234375,0
2019-08-28,10547.74794921875,9753.4873046875,9753.4873046875,9753.4873046875,20937236479.999996,0,9602.109375,3394.0146484375,-794.2606445312504,9753.4873046875,12996.1240234375,1
2019-08-29,10429.376953125,9485.1416015625,9485.1416015625,9485.1416015625,22948106240.0,0,9602.109375,3394.0146484375,-944.2353515625,9485.1416015625,12996.1240234375,1
2019-08-30,10342.4341796875,9588.9873046875,9588.9873046875,9588.9873046875,20461660160.0,0,9602.109375,3394.0146484375,-753.4468749999996,9588.9873046875,12996.1240234375,0
2019-08-31,10245.29873046875,9607.2890625,9607.2890625,9607.2890625,16388578304.0,0,9602.109375,3394.0146484375,-638.0096679687504,9607.2890625,12996.1240234375,0
2019-09-01,10162.7,9729.2666015625,9729.2666015625,9729.2666015625,15364903936.0,0,9602.109375,3394.0146484375,-433.4333984375007,9729.2666015625,12996.1240234375,0
2019-09-02,10133.668359375,10323.0224609375,10323.0224609375,10323.0224609375,15003447296.0,0,9602.109375,3394.0146484375,189.35410156249964,10323.0224609375,12996.1240234375,0
2019-09-03,10163.86572265625,10620.1650390625,10620.1650390625,10620.1650390625,20258697216.0,0,9602.109375,3394.0146484375,456.29931640625,10620.1650390625,12996.1240234375,0
2019-09-04,10177.74765625,10573.515625,10573.515625,10573.515625,23588849664.0,0,9602.109375,3394.0146484375,395.76796875000036,10573.515625,12996.1240234375,0
2019-09-05,10190.010498046875,10570.25,10570.25,10570.25,21198071808.0,0,9602.109375,3394.0146484375,380.239501953125,10570.25,12996.1240234375,0
2019-09-06,10196.336962890626,10350.748046875,10350.748046875,10350.748046875,18952591360.0,0,9602.109375,3394.0146484375,154.41108398437427,10350.748046875,12996.1240234375,0
2019-09-07,10203.920751953125,10461.5478515625,10461.5478515625,10461.5478515625,23555217408.0,0,9602.109375,3394.0146484375,257.62709960937536,10461.5478515625,12996.1240234375,0
2019-09-08,10179.3388671875,10404.333984375,10404.333984375,10404.333984375,18658457600.0,0,9602.109375,3394.0146484375,224.9951171875,10404.333984375,12996.1240234375,0
2019-09-09,10158.24599609375,10321.931640625,10321.931640625,10321.931640625,16804085760.0,0,9602.109375,3394.0146484375,163.68564453124964,10321.931640625,12996.1240234375,0
2019-09-10,10158.098193359376,10121.1025390625,10121.1025390625,10121.1025390625,21012461568.0,0,9602.109375,3394.0146484375,-36.99565429687573,10121.1025390625,12996.1240234375,0
2019-09-11,10159.244189453126,10150.7099609375,10150.7099609375,10150.7099609375,17425807360.0,0,9602.109375,3394.0146484375,-8.534228515625728,10150.7099609375,12996.1240234375,0
2019-09-12,10160.034765625,10401.3203125,10401.3203125,10401.3203125,19989784576.0,0,9602.109375,3394.0146484375,241.28554687500036,10401.3203125,12996.1240234375,0
2019-09-13,10170.565478515626,10355.626953125,10355.626953125,10355.626953125,17986803712.0,0,9602.109375,3394.0146484375,185.06147460937427,10355.626953125,12996.1240234375,0
2019-09-14,10183.539990234374,10349.5517578125,10349.5517578125,10349.5517578125,16650634240.0,0,9602.109375,3394.0146484375,166.01176757812573,10349.5517578125,12996.1240234375,0
2019-09-15,10182.078125,10305.6748046875,10305.6748046875,10305.6748046875,16529697792.0,0,9602.109375,3394.0146484375,123.5966796875,10305.6748046875,12996.1240234375,0
2019-09-16,10187.104736328125,10268.421875,10268.421875,10268.421875,13781855232.0,0,9602.109375,3394.0146484375,81.317138671875,10268.421875,12996.1240234375,0
2019-09-17,10209.583935546874,10203.0712890625,10203.0712890625,10203.0712890625,17580630016.0,0,9602.109375,3394.0146484375,-6.512646484374272,10203.0712890625,12996.1240234375,0
2019-09-18,10243.269580078126,10158.8544921875,10158.8544921875,10158.8544921875,17279102976.0,0,9602.109375,3394.0146484375,-84.41508789062573,10158.8544921875,12996.1240234375,0
2019-09-19,10276.4818359375,10253.232421875,10253.232421875,10253.232421875,18848350208.0,0,9602.109375,3394.0146484375,-23.249414062500364,10253.232421875,12996.1240234375,0
2019-09-20,10305.039501953124,10178.4423828125,10178.4423828125,10178.4423828125,23532550144.0,0,9602.109375,3394.0146484375,-126.59711914062427,10178.4423828125,12996.1240234375,0
2019-09-21,10318.436181640625,9997.2001953125,9997.2001953125,9997.2001953125,17281138688.0,0,9602.109375,3394.0146484375,-321.23598632812536,9997.2001953125,12996.1240234375,0
2019-09-22,10304.35029296875,10041.3046875,10041.3046875,10041.3046875,15973816320.0,0,9602.109375,3394.0146484375,-263.0456054687493,10041.3046875,12996.1240234375,0
